txn_id,user_id,amount,timestamp,merchant,sim_changed_recently,is_fraud
TXN_00319,U0072,9901.895230798511,2026-05-14 14:54:55.601980,BestBuy,True,True
TXN_00320,U0034,239.33017681308215,2026-05-14 01:54:55.601987,Walmart,False,False
TXN_00321,U0028,89.62218864447193,2026-05-15 22:54:55.601993,BestBuy,False,False
TXN_00322,U0165,362.11310499338464,2026-05-16 17:54:55.602000,Amazon,False,False
TXN_00323,U0188,397.4761555683753,2026-05-15 20:54:55.602006,eBay,False,False
TXN_00324,U0172,95.99250778084772,2026-05-17 09:54:55.602013,BestBuy,False,False
TXN_00325,U0109,170.68406278268625,2026-05-13 23:54:55.602020,BestBuy,False,False
TXN_00326,U0171,100.54278851319658,2026-05-18 10:54:55.602026,Walmart,False,False
TXN_00327,U0122,468.5544396306803,2026-05-16 00:54:55.602032,Amazon,False,False
TXN_00328,U0066,125.40541387275161,2026-05-15 08:54:55.602039,Target,False,False
TXN_00329,U0084,295.40576826194257,2026-05-16 05:54:55.602046,eBay,False,False
TXN_00330,U0002,6883.150303631788,2026-05-16 16:54:55.602054,Amazon,True,True
TXN_00331,U0170,238.0435455615454,2026-05-18 04:54:55.602060,Walmart,False,False
TXN_00332,U0103,462.3219468340873,2026-05-14 02:54:55.602067,Target,False,False
TXN_00333,U0176,6748.40192679445,2026-05-18 04:54:55.602074,Target,False,True
TXN_00334,U0157,117.37301445831852,2026-05-17 02:54:55.602082,Walmart,False,False
TXN_00335,U0122,232.93954965762845,2026-05-17 19:54:55.602088,eBay,False,False
TXN_00336,U0095,353.95095615927056,2026-05-15 00:54:55.602095,BestBuy,False,False
TXN_00337,U0193,402.9775459722152,2026-05-13 17:54:55.602102,Walmart,False,False
TXN_00338,U0195,343.367540760505,2026-05-16 19:54:55.602108,eBay,False,False
TXN_00339,U0020,228.90650897327683,2026-05-13 20:54:55.602115,Target,False,False
TXN_00340,U0019,64.98230785326243,2026-05-13 10:54:55.602121,eBay,False,False
TXN_00341,U0129,290.62382037165366,2026-05-17 07:54:55.602127,Walmart,False,False
TXN_00342,U0042,8690.37406655456,2026-05-15 23:54:55.602132,Walmart,True,True
TXN_00343,U0183,249.52570374728293,2026-05-13 05:54:55.602139,eBay,False,False
TXN_00344,U0114,232.18182708809317,2026-05-18 20:54:55.602144,eBay,False,False
TXN_00345,U0106,286.31648069836956,2026-05-14 14:54:55.602150,eBay,False,False
TXN_00346,U0118,364.4072391142511,2026-05-16 04:54:55.602156,BestBuy,False,False
TXN_00347,U0065,375.44419658758966,2026-05-19 10:54:55.602164,eBay,False,False
TXN_00348,U0018,4813.276463007627,2026-05-18 23:54:55.602170,eBay,False,True
TXN_00349,U0015,493.2072515603157,2026-05-18 17:54:55.602177,BestBuy,False,False
TXN_00350,U0008,210.34479855143164,2026-05-16 09:54:55.602183,Walmart,False,False
TXN_00351,U0196,489.3833096128095,2026-05-12 14:54:55.602190,BestBuy,False,False
TXN_00352,U0095,229.78319500471605,2026-05-15 09:54:55.602196,BestBuy,False,False
TXN_00353,U0096,344.5378735097553,2026-05-18 14:54:55.602204,eBay,False,False
TXN_00354,U0034,431.54042475228937,2026-05-12 11:54:55.602213,Amazon,False,False
TXN_00355,U0045,4537.527686056366,2026-05-13 17:54:55.602220,Walmart,True,True
TXN_00356,U0000,489.4604345127781,2026-05-19 05:54:55.602226,BestBuy,False,False
TXN_00357,U0172,217.8227345693668,2026-05-13 15:54:55.602233,BestBuy,False,False
TXN_00358,U0058,5145.627506937366,2026-05-16 19:54:55.602239,Walmart,True,True
TXN_00359,U0185,25.786484305890706,2026-05-18 06:54:55.602245,BestBuy,False,False
TXN_00360,U0157,127.92648413017385,2026-05-19 06:54:55.602251,Amazon,False,False
TXN_00361,U0025,26.45237511959759,2026-05-13 02:54:55.602258,eBay,False,False
TXN_00362,U0172,129.9197340970123,2026-05-18 22:54:55.602264,Amazon,False,False
TXN_00363,U0102,124.8262464589052,2026-05-14 18:54:55.602270,Walmart,False,False
TXN_00364,U0193,78.66643180630325,2026-05-18 20:54:55.602276,Target,False,False
TXN_00365,U0059,166.2628112209041,2026-05-13 07:54:55.602283,eBay,False,False
TXN_00366,U0197,126.08297704059311,2026-05-16 00:54:55.602290,Walmart,False,False
TXN_00367,U0169,118.31094281855596,2026-05-13 21:54:55.602296,Target,False,False
TXN_00368,U0070,282.7918778715649,2026-05-18 19:54:55.602303,eBay,False,False
TXN_00369,U0188,316.7366374476817,2026-05-17 14:54:55.602309,BestBuy,False,False
TXN_00370,U0142,32.97320750670295,2026-05-14 04:54:55.602315,Target,False,False
TXN_00371,U0164,395.04425203045383,2026-05-15 09:54:55.602322,Target,False,False
TXN_00372,U0178,210.04699664649834,2026-05-15 00:54:55.602328,Target,False,False
TXN_00373,U0096,379.6638876466814,2026-05-17 11:54:55.602335,BestBuy,False,False
TXN_00374,U0061,157.36084520962243,2026-05-17 01:54:55.602341,Walmart,False,False
TXN_00375,U0118,285.5691152975855,2026-05-18 20:54:55.602348,BestBuy,False,False
TXN_00376,U0142,75.70544801894823,2026-05-13 19:54:55.602355,Walmart,False,False
TXN_00377,U0065,171.82886687581143,2026-05-17 06:54:55.602361,Amazon,False,False
TXN_00378,U0115,55.307358298163194,2026-05-15 12:54:55.602367,Walmart,False,False
TXN_00379,U0013,194.8123077310565,2026-05-16 14:54:55.602375,eBay,False,False
TXN_00380,U0154,438.0740246598744,2026-05-19 00:54:55.602382,Walmart,False,False
TXN_00381,U0194,364.90956752755307,2026-05-13 04:54:55.602388,eBay,False,False
TXN_00382,U0055,112.35565339060265,2026-05-14 08:54:55.602394,Target,False,False
TXN_00383,U0077,113.78580830401393,2026-05-19 07:54:55.602400,Walmart,False,False
TXN_00384,U0189,375.9708214535585,2026-05-18 04:54:55.602406,BestBuy,False,False
TXN_00385,U0062,354.8466055110949,2026-05-13 00:54:55.602412,BestBuy,False,False
TXN_00386,U0061,167.5913543254271,2026-05-13 13:54:55.602418,Target,False,False
TXN_00387,U0097,271.4885624339689,2026-05-14 11:54:55.602424,Target,False,False
TXN_00388,U0078,186.22586281061248,2026-05-16 16:54:55.602430,BestBuy,False,False
TXN_00389,U0119,403.3801446918103,2026-05-18 09:54:55.602437,BestBuy,False,False
TXN_00390,U0194,458.02194445976966,2026-05-16 01:54:55.602443,Target,False,False
TXN_00391,U0080,32.40056951073642,2026-05-15 01:54:55.602449,Walmart,False,False
TXN_00392,U0189,17.947751490617634,2026-05-17 21:54:55.602455,eBay,False,False
TXN_00393,U0149,362.805849497119,2026-05-13 06:54:55.602463,Target,False,False
TXN_00394,U0039,171.63399012915136,2026-05-17 08:54:55.602471,BestBuy,False,False
TXN_00395,U0145,254.657726360968,2026-05-16 20:54:55.602477,Target,False,False
TXN_00396,U0065,483.5890509526684,2026-05-14 05:54:55.602484,BestBuy,False,False
TXN_00397,U0117,7594.950133225169,2026-05-17 15:54:55.602491,Walmart,True,True
TXN_00398,U0184,249.27499741452488,2026-05-13 15:54:55.602498,eBay,False,False
TXN_00399,U0164,266.7327635479989,2026-05-18 19:54:55.602504,Amazon,False,False
TXN_00400,U0171,384.5260333502894,2026-05-18 22:54:55.602510,BestBuy,False,False
TXN_00401,U0035,123.4023621179483,2026-05-12 17:54:55.603981,Walmart,False,False
TXN_00402,U0002,5551.596277237586,2026-05-17 03:54:55.604010,eBay,True,True
TXN_00403,U0163,457.2482128200682,2026-05-12 21:54:55.604019,BestBuy,False,False
TXN_00404,U0004,270.7841176562409,2026-05-19 09:54:55.604027,BestBuy,False,False
TXN_00405,U0003,269.4146469524088,2026-05-19 06:54:55.604033,Target,False,False
TXN_00406,U0137,18.399872825189327,2026-05-16 09:54:55.604040,BestBuy,False,False
TXN_00407,U0045,9262.439600131102,2026-05-18 07:54:55.604048,Walmart,True,True
TXN_00408,U0049,267.96343284610595,2026-05-12 20:54:55.604055,Target,False,False
TXN_00409,U0068,48.71942946907333,2026-05-15 05:54:55.604079,BestBuy,False,False
TXN_00410,U0117,3188.871047735938,2026-05-13 10:54:55.604093,Target,True,True
TXN_00411,U0175,330.33050258398504,2026-05-18 14:54:55.604104,Amazon,False,False
TXN_00412,U0023,195.8393708975098,2026-05-15 03:54:55.604113,eBay,False,False
TXN_00413,U0121,322.006557022263,2026-05-18 20:54:55.604120,Walmart,False,False
TXN_00414,U0021,424.21159932476075,2026-05-14 03:54:55.604126,Target,False,False
TXN_00415,U0144,448.4476939499229,2026-05-18 10:54:55.604133,Amazon,False,False
TXN_00416,U0058,9111.456631221265,2026-05-17 04:54:55.604139,eBay,True,True
TXN_00417,U0121,32.81536566345421,2026-05-16 13:54:55.604146,Amazon,False,False
TXN_00418,U0175,450.6627089238542,2026-05-16 11:54:55.604152,eBay,False,False
TXN_00419,U0168,97.88370657783385,2026-05-19 02:54:55.604159,Target,False,False
TXN_00420,U0004,297.6476910013993,2026-05-17 05:54:55.604165,BestBuy,False,False
TXN_00421,U0019,89.60062285020588,2026-05-16 06:54:55.604172,Walmart,False,False
TXN_00422,U0145,341.7471332795741,2026-05-15 07:54:55.604179,eBay,False,False
TXN_00423,U0084,380.24853961523723,2026-05-15 08:54:55.604190,Walmart,False,False
TXN_00424,U0176,5507.135664739526,2026-05-18 14:54:55.604197,Amazon,False,True
TXN_00425,U0025,123.7505621533884,2026-05-14 19:54:55.604203,Amazon,False,False
TXN_00426,U0087,386.81277014906675,2026-05-13 00:54:55.604210,eBay,False,False
TXN_00427,U0101,24.516572883130905,2026-05-15 23:54:55.604216,Target,False,False
TXN_00428,U0115,121.7878110285661,2026-05-14 05:54:55.604224,eBay,False,False
TXN_00429,U0096,101.01154448874648,2026-05-14 20:54:55.604231,eBay,False,False
TXN_00430,U0169,51.99011764200051,2026-05-15 09:54:55.604237,eBay,False,False
TXN_00431,U0075,7417.9767941054715,2026-05-16 19:54:55.604242,Walmart,True,True
TXN_00432,U0097,85.59567639552868,2026-05-12 16:54:55.604251,BestBuy,False,False
TXN_00433,U0081,62.20994967851795,2026-05-15 14:54:55.604258,Amazon,False,False
TXN_00434,U0078,186.35957369997934,2026-05-14 17:54:55.604264,Target,False,False
TXN_00435,U0026,52.775643854006894,2026-05-18 01:54:55.604271,BestBuy,False,False
TXN_00436,U0114,281.8226002983452,2026-05-13 12:54:55.604277,BestBuy,False,False
TXN_00437,U0026,53.913232560589876,2026-05-19 04:54:55.604284,eBay,False,False
TXN_00438,U0023,303.0414609191937,2026-05-13 02:54:55.604290,Target,False,False
TXN_00439,U0098,153.0052021351973,2026-05-19 07:54:55.604296,BestBuy,False,False
TXN_00440,U0199,365.17348357704776,2026-05-18 13:54:55.604303,eBay,False,False
TXN_00441,U0062,265.3412200741144,2026-05-13 08:54:55.604310,BestBuy,False,False
TXN_00442,U0043,141.7702921297723,2026-05-17 23:54:55.604318,Target,False,False
TXN_00443,U0126,41.00090363570766,2026-05-17 21:54:55.604324,BestBuy,False,False
TXN_00444,U0070,156.878604421566,2026-05-14 23:54:55.604330,Amazon,False,False
TXN_00445,U0092,472.6689248593832,2026-05-16 18:54:55.604336,BestBuy,False,False
TXN_00446,U0152,105.81863019132763,2026-05-12 21:54:55.604343,Amazon,False,False
TXN_00447,U0034,13.316011018481042,2026-05-16 05:54:55.604349,BestBuy,False,False
TXN_00448,U0085,196.14607851205363,2026-05-12 20:54:55.604355,Target,False,False
TXN_00449,U0112,221.0019482641144,2026-05-15 21:54:55.604361,eBay,False,False
TXN_00450,U0034,167.12592613379294,2026-05-16 06:54:55.604368,Walmart,False,False
TXN_00451,U0122,97.04226294637891,2026-05-16 02:54:55.604376,BestBuy,False,False
TXN_00452,U0081,370.08843906618137,2026-05-16 08:54:55.604382,BestBuy,False,False
TXN_00453,U0147,169.68425634702368,2026-05-16 20:54:55.604389,Target,False,False
TXN_00454,U0100,2024.9904125079831,2026-05-15 13:54:55.604396,eBay,True,True
TXN_00455,U0139,344.03919023374294,2026-05-17 12:54:55.604402,eBay,False,False
TXN_00456,U0006,472.0577085547138,2026-05-14 12:54:55.604408,Walmart,False,False
TXN_00457,U0112,417.3280862680769,2026-05-16 08:54:55.604417,Amazon,False,False
TXN_00458,U0104,78.19777012120677,2026-05-14 03:54:55.604424,Target,False,False
TXN_00459,U0061,332.74485458083586,2026-05-16 18:54:55.604430,BestBuy,False,False
TXN_00460,U0096,230.04269320848059,2026-05-18 16:54:55.604437,eBay,False,False
TXN_00461,U0122,206.39449769139307,2026-05-13 05:54:55.604446,eBay,False,False
TXN_00462,U0177,276.3861496598641,2026-05-14 23:54:55.604453,Target,False,False
TXN_00463,U0179,300.97177224389,2026-05-13 17:54:55.604459,Amazon,False,False
TXN_00464,U0027,332.22480584457514,2026-05-16 19:54:55.604467,Target,False,False
TXN_00465,U0042,6514.101120819674,2026-05-12 13:54:55.604473,BestBuy,True,True
TXN_00466,U0192,483.20122107977585,2026-05-15 22:54:55.604480,BestBuy,False,False
TXN_00467,U0027,58.31721370504648,2026-05-19 08:54:55.604487,Walmart,False,False
TXN_00468,U0130,283.4167740080801,2026-05-13 22:54:55.604493,eBay,False,False
TXN_00469,U0056,193.31858822446867,2026-05-14 16:54:55.604500,BestBuy,False,False
TXN_00470,U0197,348.31427980384404,2026-05-13 04:54:55.604506,Walmart,False,False
TXN_00471,U0088,5344.93976042378,2026-05-19 04:54:55.604515,Amazon,True,True
TXN_00472,U0029,180.68103963752287,2026-05-17 22:54:55.604522,Target,False,False
TXN_00473,U0116,5690.033468204245,2026-05-17 06:54:55.604528,Amazon,True,True
TXN_00474,U0112,166.2656423666732,2026-05-14 15:54:55.604536,Target,False,False
TXN_00475,U0011,1203.2660368280112,2026-05-18 05:54:55.604543,Amazon,True,True
TXN_00476,U0173,465.6619987794103,2026-05-17 16:54:55.604549,Walmart,False,False
TXN_00477,U0132,280.4360420142598,2026-05-17 14:54:55.604556,Target,False,False
TXN_00478,U0143,479.64668464963535,2026-05-14 21:54:55.604562,Walmart,False,False
TXN_00479,U0103,100.3813698241829,2026-05-12 17:54:55.604570,BestBuy,False,False
TXN_00480,U0101,371.3203010776072,2026-05-19 03:54:55.604577,Walmart,False,False
TXN_00481,U0115,220.4808921406383,2026-05-13 03:54:55.604584,Amazon,False,False
TXN_00482,U0180,110.83439488998773,2026-05-17 04:54:55.604590,Amazon,False,False
TXN_00483,U0147,401.7561548744877,2026-05-18 08:54:55.604597,eBay,False,False
TXN_00484,U0047,3933.8642043893665,2026-05-15 13:54:55.604603,Target,True,True
TXN_00485,U0171,268.5803596176135,2026-05-14 05:54:55.604609,Target,False,False
TXN_00486,U0152,309.5411263581109,2026-05-15 07:54:55.604616,eBay,False,False
TXN_00487,U0029,182.47261296438964,2026-05-15 17:54:55.604622,BestBuy,False,False
TXN_00488,U0158,408.7317445878576,2026-05-17 14:54:55.604627,Target,False,False
TXN_00489,U0157,51.528464625283625,2026-05-13 03:54:55.604634,Walmart,False,False
TXN_00490,U0080,126.90063595500737,2026-05-18 04:54:55.604641,Amazon,False,False
TXN_00491,U0046,349.7839054410583,2026-05-15 11:54:55.604648,eBay,False,False
TXN_00492,U0099,302.24865054752655,2026-05-14 23:54:55.604654,eBay,False,False
TXN_00493,U0098,101.01931265345516,2026-05-14 22:54:55.604661,eBay,False,False
TXN_00494,U0177,466.0405194755702,2026-05-12 13:54:55.604667,Walmart,False,False
TXN_00495,U0142,249.92459283418233,2026-05-17 16:54:55.604673,Walmart,False,False
TXN_00496,U0047,8577.866927228933,2026-05-16 02:54:55.604679,Target,True,True
TXN_00497,U0002,2228.812431962463,2026-05-14 06:54:55.604686,eBay,False,True
TXN_00498,U0129,252.5352254545378,2026-05-12 11:54:55.604692,BestBuy,False,False
TXN_00499,U0106,249.46276085044596,2026-05-14 17:54:55.604698,Amazon,False,False
